Category,City,Country,Customer_ID,Customer_Name,Discount,Order_Date,Order_ID,Order_Priority,Product_ID,Product_Name,Profit,Quantity,Region,Segment,Ship_Date,Ship_Mode,Shipping_Cost,Sub_Category,weeknum
Office Supplies,Peoria,United States,SN-205604,Skye Norling,0.7,2012-06-18 00:00:00.000,CA-2012-122287,Medium,OFF-BI-10003707,Aluminum Screw Posts,-6.104,2,West,Home Office,2012-06-23 00:00:00.000,Standard Class,0.77,Binders,25
Office Supplies,Peoria,United States,SN-205604,Skye Norling,0.7,2012-06-18 00:00:00.000,CA-2012-122287,Medium,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,-3.3264,7,West,Home Office,2012-06-23 00:00:00.000,Standard Class,0.41,Binders,25
Office Supplies,Tempe,United States,EH-139454,Eric Hoffmann,0.7,2012-07-10 00:00:00.000,CA-2012-149384,Critical,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,-2.244,3,West,Consumer,2012-07-10 00:00:00.000,Same Day,0.96,Binders,28
Office Supplies,Phoenix,United States,TS-210854,Thais Sissman,0.7,2012-07-19 00:00:00.000,US-2012-160150,Medium,OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,-1.35,1,West,Consumer,2012-07-20 00:00:00.000,First Class,0.25,Binders,29
Office Supplies,Medford,United States,KB-165854,Ken Black,0.7,2012-09-04 00:00:00.000,CA-2012-101924,Medium,OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",-6.8334,2,West,Corporate,2012-09-09 00:00:00.000,Standard Class,0.6,Binders,36
Office Supplies,Mesa,United States,RW-195404,Rick Wilson,0.7,2012-09-26 00:00:00.000,CA-2012-124800,Medium,OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,-48.392,2,West,Corporate,2012-09-30 00:00:00.000,Standard Class,4.48,Binders,39
Office Supplies,Mesa,United States,RW-195404,Rick Wilson,0.7,2012-09-26 00:00:00.000,CA-2012-124800,Medium,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',-59.0571,9,West,Corporate,2012-09-30 00:00:00.000,Standard Class,6.03,Binders,39
Office Supplies,Aurora,United States,ZC-219104,Zuschuss Carroll,0.7,2012-09-28 00:00:00.000,CA-2012-106978,Medium,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,-0.792,2,West,Consumer,2012-10-04 00:00:00.000,Standard Class,0.06,Binders,39
Office Supplies,Springfield,United States,KH-166904,Kristen Hastings,0.7,2012-10-26 00:00:00.000,CA-2012-150714,Medium,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,-10.4874,7,West,Corporate,2012-11-01 00:00:00.000,Standard Class,1.35,Binders,43
Office Supplies,Scottsdale,United States,MT-178154,Meg Tillman,0.7,2012-11-06 00:00:00.000,CA-2012-105312,Medium,OFF-BI-10002049,UniKeep View Case Binders,-3.5208,3,West,Consumer,2012-11-09 00:00:00.000,First Class,0.76,Binders,45
Office Supplies,Aurora,United States,LC-168704,Lena Cacioppo,0.7,2012-11-13 00:00:00.000,US-2012-156867,Medium,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",-25.8174,3,West,Consumer,2012-11-17 00:00:00.000,Standard Class,1.98,Binders,46
Office Supplies,Aurora,United States,MM-180554,Michelle Moray,0.7,2012-11-20 00:00:00.000,US-2012-165743,Medium,OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,-7.3692,6,West,Consumer,2012-11-23 00:00:00.000,Second Class,0.38,Binders,47
Office Supplies,Aurora,United States,MM-180554,Michelle Moray,0.7,2012-11-20 00:00:00.000,US-2012-165743,Medium,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,-3.4272,3,West,Consumer,2012-11-23 00:00:00.000,Second Class,0.58,Binders,47
Office Supplies,Glendale,United States,PG-188204,Patrick Gardner,0.7,2013-03-09 00:00:00.000,CA-2013-106306,Medium,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",-7.1148,3,West,Consumer,2013-03-09 00:00:00.000,Same Day,1.19,Binders,10
Office Supplies,Salem,United States,ZC-219104,Zuschuss Carroll,0.7,2013-03-21 00:00:00.000,US-2013-156986,High,OFF-BI-10002498,Clear Mylar Reinforcing Strips,-12.8961,3,West,Consumer,2013-03-25 00:00:00.000,Standard Class,1.44,Binders,12
Office Supplies,Phoenix,United States,TN-210404,Tanja Norvell,0.7,2013-04-23 00:00:00.000,CA-2013-109869,Low,OFF-BI-10000315,Poly Designer Cover & Back,-20.889,5,West,Home Office,2013-04-30 00:00:00.000,Standard Class,3.13,Binders,17
Office Supplies,Colorado Springs,United States,CL-127004,Craig Leslie,0.7,2013-04-25 00:00:00.000,CA-2013-149279,Medium,OFF-BI-10004040,Wilson Jones Impact Binders,-2.1756,2,West,Home Office,2013-04-29 00:00:00.000,Standard Class,0.16,Binders,17
Office Supplies,Colorado Springs,United States,EH-141254,Eugene Hildebrand,0.7,2013-05-21 00:00:00.000,CA-2013-146010,Medium,OFF-BI-10003638,GBC Durable Plastic Covers,-32.508,7,West,Home Office,2013-05-24 00:00:00.000,First Class,5.94,Binders,21
Office Supplies,Parker,United States,MY-173804,Maribeth Yedwab,0.7,2013-05-31 00:00:00.000,US-2013-105578,Medium,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,-11.9616,2,West,Corporate,2013-06-05 00:00:00.000,Standard Class,0.98,Binders,22
Office Supplies,Parker,United States,MY-173804,Maribeth Yedwab,0.7,2013-05-31 00:00:00.000,US-2013-105578,Medium,OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,-1.9008,3,West,Corporate,2013-06-05 00:00:00.000,Standard Class,0.14,Binders,22
Office Supplies,Parker,United States,MY-173804,Maribeth Yedwab,0.7,2013-05-31 00:00:00.000,US-2013-105578,Medium,OFF-BI-10001670,Vinyl Sectional Post Binders,-15.08,2,West,Corporate,2013-06-05 00:00:00.000,Standard Class,0.72,Binders,22
Office Supplies,Broomfield,United States,JE-157154,Joe Elijah,0.7,2013-07-09 00:00:00.000,CA-2013-112109,High,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,-13.312,2,West,Consumer,2013-07-13 00:00:00.000,Standard Class,2.2,Binders,28
Office Supplies,Broomfield,United States,JE-157154,Joe Elijah,0.7,2013-07-09 00:00:00.000,CA-2013-112109,High,OFF-BI-10001634,Wilson Jones Active Use Binders,-6.1152,4,West,Consumer,2013-07-13 00:00:00.000,Standard Class,0.84,Binders,28
Office Supplies,Yuma,United States,NZ-185654,Nick Zandusky,0.7,2013-07-11 00:00:00.000,CA-2013-134222,High,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,-35.8848,6,West,Home Office,2013-07-12 00:00:00.000,Same Day,7.98,Binders,28
Office Supplies,Denver,United States,LS-169454,Linda Southworth,0.7,2013-07-19 00:00:00.000,CA-2013-114727,Medium,OFF-BI-10004967,Round Ring Binders,-1.4352,3,West,Corporate,2013-07-25 00:00:00.000,Standard Class,0.11,Binders,29
Office Supplies,Aurora,United States,ME-177254,Max Engle,0.7,2013-08-16 00:00:00.000,US-2013-123470,Medium,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,-13.8468,3,West,Consumer,2013-08-22 00:00:00.000,Standard Class,0.69,Binders,33
Office Supplies,Gresham,United States,SG-204704,Sheri Gordon,0.7,2013-08-23 00:00:00.000,CA-2013-130484,Medium,OFF-BI-10000088,GBC Imprintable Covers,-18.4464,8,West,Consumer,2013-08-28 00:00:00.000,Standard Class,1.7,Binders,34
Office Supplies,Tigard,United States,KE-164204,Katrina Edelman,0.7,2013-09-26 00:00:00.000,CA-2013-140417,High,OFF-BI-10004828,GBC Poly Designer Binding Covers,-3.5154,1,West,Corporate,2013-09-30 00:00:00.000,Standard Class,0.66,Binders,39
Office Supplies,Phoenix,United States,LP-170954,Liz Preis,0.7,2013-10-03 00:00:00.000,CA-2013-118969,High,OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",-40.1808,6,West,Consumer,2013-10-04 00:00:00.000,First Class,9.21,Binders,40
Office Supplies,Pueblo,United States,LB-167954,Laurel Beltran,0.7,2013-10-07 00:00:00.000,US-2013-157490,High,OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",-9.1816,4,West,Home Office,2013-10-08 00:00:00.000,First Class,2.85,Binders,41
Office Supplies,Pueblo,United States,LB-167954,Laurel Beltran,0.7,2013-10-07 00:00:00.000,US-2013-157490,High,OFF-BI-10002824,Recycled Easel Ring Binders,-14.92,4,West,Home Office,2013-10-08 00:00:00.000,First Class,2.83,Binders,41
Office Supplies,Portland,United States,NW-184004,Natalie Webber,0.7,2013-11-04 00:00:00.000,CA-2013-159023,High,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,-3.465,7,West,Consumer,2013-11-06 00:00:00.000,First Class,0.89,Binders,45
Office Supplies,Mesa,United States,MS-177104,Maurice Satty,0.7,2013-11-13 00:00:00.000,CA-2013-134348,Medium,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,-4.598,5,West,Consumer,2013-11-20 00:00:00.000,Standard Class,0.31,Binders,46
Office Supplies,Mesa,United States,MS-177104,Maurice Satty,0.7,2013-11-13 00:00:00.000,CA-2013-134348,Medium,OFF-BI-10004967,Round Ring Binders,-3.3488,7,West,Consumer,2013-11-20 00:00:00.000,Standard Class,0.32,Binders,46
Office Supplies,Salem,United States,AH-101204,Adrian Hane,0.7,2013-12-19 00:00:00.000,CA-2013-145261,Medium,OFF-BI-10001670,Vinyl Sectional Post Binders,-30.16,4,West,Home Office,2013-12-22 00:00:00.000,First Class,7.16,Binders,51
Office Supplies,Tucson,United States,ES-140804,Erin Smith,0.7,2013-12-20 00:00:00.000,CA-2013-134936,Medium,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",-4.1712,2,West,Corporate,2013-12-26 00:00:00.000,Standard Class,0.38,Binders,51
Office Supplies,Tucson,United States,ES-140804,Erin Smith,0.7,2013-12-20 00:00:00.000,CA-2013-134936,Medium,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",-7.656,6,West,Corporate,2013-12-26 00:00:00.000,Standard Class,0.41,Binders,51
Office Supplies,Redmond,United States,SA-208304,Sue Ann Reed,0.7,2013-12-23 00:00:00.000,CA-2013-167507,Medium,OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",-25.056,10,West,Consumer,2013-12-29 00:00:00.000,Standard Class,2.95,Binders,52
Office Supplies,Tucson,United States,HP-148154,Harold Pawlan,0.7,2014-01-24 00:00:00.000,CA-2014-161893,High,OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,-3.6212,2,West,Home Office,2014-01-28 00:00:00.000,Standard Class,0.76,Binders,4
Office Supplies,Louisville,United States,SR-204254,Sharelle Roach,0.7,2014-04-18 00:00:00.000,CA-2014-134845,Medium,OFF-BI-10003355,Cardinal Holdit Business Card Pockets,-6.5736,6,West,Home Office,2014-04-24 00:00:00.000,Standard Class,0.51,Binders,16
Office Supplies,Louisville,United States,SR-204254,Sharelle Roach,0.7,2014-04-18 00:00:00.000,CA-2014-134845,Medium,OFF-BI-10001543,GBC VeloBinder Manual Binding System,-15.8356,2,West,Home Office,2014-04-24 00:00:00.000,Standard Class,2.77,Binders,16
Office Supplies,Louisville,United States,SR-204254,Sharelle Roach,0.7,2014-04-18 00:00:00.000,CA-2014-134845,Medium,OFF-BI-10000773,Insertable Tab Post Binder Dividers,-9.223,5,West,Home Office,2014-04-24 00:00:00.000,Standard Class,1.04,Binders,16
Office Supplies,Louisville,United States,LH-170204,Lisa Hazard,0.7,2014-05-06 00:00:00.000,CA-2014-105991,High,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",-7.3232,8,West,Consumer,2014-05-07 00:00:00.000,First Class,0.97,Binders,19
Office Supplies,Phoenix,United States,JA-159704,Joseph Airdo,0.7,2014-05-16 00:00:00.000,CA-2014-102414,Medium,OFF-BI-10004465,Avery Durable Slant Ring Binders,-3.168,2,West,Consumer,2014-05-19 00:00:00.000,Second Class,0.91,Binders,20
Office Supplies,Glendale,United States,FO-143054,Frank Olsen,0.7,2014-06-09 00:00:00.000,US-2014-107979,Medium,OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,-48.392,2,West,Consumer,2014-06-14 00:00:00.000,Standard Class,5.01,Binders,24
Office Supplies,Portland,United States,TD-209954,Tamara Dahlen,0.7,2014-07-10 00:00:00.000,US-2014-100209,Medium,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,-0.792,2,West,Consumer,2014-07-16 00:00:00.000,Standard Class,0.08,Binders,28
Office Supplies,Phoenix,United States,ML-174104,Maris LaWare,0.7,2014-07-19 00:00:00.000,US-2014-142573,Medium,OFF-BI-10003350,Acco Expandable Hanging Binders,-6.1248,4,West,Consumer,2014-07-24 00:00:00.000,Standard Class,0.57,Binders,29
Office Supplies,Redmond,United States,AS-100454,Aaron Smayling,0.7,2014-09-05 00:00:00.000,US-2014-147655,High,OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",-58.716,7,West,Corporate,2014-09-06 00:00:00.000,First Class,23.88,Binders,36
Office Supplies,Phoenix,United States,Dp-132404,Dean percer,0.7,2014-09-08 00:00:00.000,CA-2014-163692,High,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,-6.0237,3,West,Home Office,2014-09-10 00:00:00.000,First Class,1.01,Binders,37
Office Supplies,Phoenix,United States,AB-101054,Adrian Barton,0.7,2014-09-20 00:00:00.000,CA-2014-153822,Low,OFF-BI-10001460,Plastic Binding Combs,-13.938,4,West,Consumer,2014-09-26 00:00:00.000,Standard Class,3.26,Binders,38
Office Supplies,Aurora,United States,DS-130304,Darrin Sayre,0.7,2014-09-29 00:00:00.000,US-2014-125717,Medium,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,-58.8616,4,West,Home Office,2014-10-02 00:00:00.000,First Class,22.4,Binders,40
Office Supplies,Springfield,United States,JK-160904,Juliana Krohn,0.7,2014-10-03 00:00:00.000,CA-2014-141117,Medium,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",-16.6012,7,West,Consumer,2014-10-09 00:00:00.000,Standard Class,1.21,Binders,40
Office Supplies,Glendale,United States,ND-183704,Natalie DeCherney,0.7,2014-10-22 00:00:00.000,US-2014-117331,Medium,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',-6.5619,1,West,Consumer,2014-10-29 00:00:00.000,Standard Class,0.6,Binders,43
Office Supplies,Fort Collins,United States,HA-149054,Helen Abelman,0.7,2014-10-23 00:00:00.000,CA-2014-130141,Critical,OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,-2.5344,4,West,Consumer,2014-10-25 00:00:00.000,Second Class,0.75,Binders,43
Office Supplies,Phoenix,United States,TS-216104,Troy Staebel,0.7,2014-11-06 00:00:00.000,US-2014-107272,Low,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",-1.8308,2,West,Consumer,2014-11-13 00:00:00.000,Standard Class,0.22,Binders,45
Office Supplies,Portland,United States,RB-197054,Roger Barcio,0.7,2014-11-07 00:00:00.000,US-2014-109484,Medium,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,-3.788,1,West,Home Office,2014-11-13 00:00:00.000,Standard Class,0.17,Binders,45
Office Supplies,Tucson,United States,AB-106004,Ann Blume,0.7,2014-11-11 00:00:00.000,US-2014-155425,High,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,-25.592,14,West,Corporate,2014-11-12 00:00:00.000,First Class,9.8,Binders,46
Office Supplies,Hillsboro,United States,KH-163304,Katharine Harms,0.7,2014-11-18 00:00:00.000,CA-2014-158120,Medium,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,-3.465,7,West,Corporate,2014-11-22 00:00:00.000,Standard Class,0.41,Binders,47
Office Supplies,Mesa,United States,MV-174854,Mark Van Huff,0.7,2014-11-25 00:00:00.000,CA-2014-169894,Medium,OFF-BI-10004230,GBC Recycled Grain Textured Covers,-15.1976,2,West,Consumer,2014-11-30 00:00:00.000,Second Class,0.55,Binders,48
Office Supplies,Denver,United States,DV-134654,Dianna Vittorini,0.7,2014-12-02 00:00:00.000,CA-2014-145233,Medium,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,-4.7481,7,West,Consumer,2014-12-06 00:00:00.000,Standard Class,0.56,Binders,49
Office Supplies,Peoria,United States,SV-209354,Susan Vittorini,0.7,2014-12-03 00:00:00.000,CA-2014-147767,High,OFF-BI-10001670,Vinyl Sectional Post Binders,-45.24,6,West,Consumer,2014-12-03 00:00:00.000,Same Day,9.13,Binders,49
Office Supplies,Denver,United States,BS-113804,Bill Stewart,0.7,2014-12-03 00:00:00.000,US-2014-112347,Medium,OFF-BI-10003707,Aluminum Screw Posts,-24.416,8,West,Corporate,2014-12-07 00:00:00.000,Standard Class,1.45,Binders,49
Office Supplies,Phoenix,United States,NC-185354,Nick Crebassa,0.7,2014-12-10 00:00:00.000,CA-2014-139402,High,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",-9.9705,3,West,Corporate,2014-12-14 00:00:00.000,Standard Class,0.94,Binders,50
Office Supplies,Loveland,United States,PC-187454,Pamela Coakley,0.7,2014-12-29 00:00:00.000,US-2014-162068,High,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,-0.99,2,West,Corporate,2015-01-01 00:00:00.000,Second Class,0.22,Binders,53
Office Supplies,Lakeland,United States,MC-176054,Matt Connell,0.7,2011-03-19 00:00:00.000,CA-2011-103989,High,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",-25.737,5,South,Corporate,2011-03-21 00:00:00.000,First Class,0.94,Binders,12
Office Supplies,Tampa,United States,TG-216404,Trudy Glocke,0.7,2011-03-31 00:00:00.000,CA-2011-130428,High,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,-10.116,5,South,Consumer,2011-03-31 00:00:00.000,Same Day,3.55,Binders,14
Office Supplies,Hialeah,United States,EH-140054,Erica Hernandez,0.7,2011-05-13 00:00:00.000,CA-2011-140165,Critical,OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,-331.96,8,South,Home Office,2011-05-15 00:00:00.000,First Class,146.04,Binders,20
Office Supplies,Palm Coast,United States,DM-135254,Don Miller,0.7,2011-07-05 00:00:00.000,CA-2011-103317,High,OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,-6.867,5,South,Corporate,2011-07-08 00:00:00.000,First Class,0.88,Binders,28
Office Supplies,Miami,United States,RA-199454,Ryan Akin,0.7,2011-08-29 00:00:00.000,CA-2011-169775,Medium,OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,-336.784,4,South,Consumer,2011-09-02 00:00:00.000,Second Class,26.29,Binders,36
Office Supplies,Lakeland,United States,JE-156104,Jim Epp,0.7,2012-06-11 00:00:00.000,CA-2012-121720,Medium,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,-3.14,2,South,Corporate,2012-06-12 00:00:00.000,First Class,0.64,Binders,24
Office Supplies,Lakeland,United States,JE-156104,Jim Epp,0.7,2012-06-11 00:00:00.000,CA-2012-121720,Medium,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,-62.88,5,South,Corporate,2012-06-12 00:00:00.000,First Class,11.87,Binders,24
Office Supplies,Smyrna,United States,BV-112454,Benjamin Venier,0.7,2012-06-18 00:00:00.000,CA-2012-156734,High,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,-4.4946,3,South,Corporate,2012-06-20 00:00:00.000,First Class,0.94,Binders,25
Office Supplies,Raleigh,United States,FA-142304,Frank Atkinson,0.7,2012-07-02 00:00:00.000,CA-2012-140718,High,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,-2.3136,2,South,Corporate,2012-07-04 00:00:00.000,First Class,0.5,Binders,27
Office Supplies,Fayetteville,United States,BF-109754,Barbara Fisher,0.7,2012-07-05 00:00:00.000,CA-2012-116750,Medium,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,-5.784,5,South,Corporate,2012-07-10 00:00:00.000,Second Class,0.9,Binders,27
Office Supplies,Tamarac,United States,AT-104354,Alyssa Tate,0.7,2012-09-06 00:00:00.000,CA-2012-133977,Critical,OFF-BI-10003166,GBC Plasticlear Binding Covers,-2.5256,1,South,Home Office,2012-09-08 00:00:00.000,Second Class,0.85,Binders,36
Office Supplies,Durham,United States,LR-169154,Lena Radford,0.7,2012-11-30 00:00:00.000,CA-2012-141327,Critical,OFF-BI-10000546,Avery Durable Binders,-4.2336,7,South,Consumer,2012-12-03 00:00:00.000,First Class,0.71,Binders,48
Office Supplies,Clarksville,United States,RO-197804,Rose O'Brian,0.7,2012-12-04 00:00:00.000,CA-2012-155600,Medium,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,-1065.372,7,South,Consumer,2012-12-07 00:00:00.000,Second Class,127.2,Binders,49
Office Supplies,Memphis,United States,HF-149954,Herbert Flentye,0.7,2013-05-02 00:00:00.000,CA-2013-164784,Medium,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,-2.0108,2,South,Consumer,2013-05-05 00:00:00.000,First Class,0.17,Binders,18
Office Supplies,Fort Lauderdale,United States,DP-130004,Darren Powers,0.7,2013-05-16 00:00:00.000,CA-2013-141180,Medium,OFF-BI-10000301,GBC Instant Report Kit,-5.176,4,South,Consumer,2013-05-20 00:00:00.000,Second Class,0.56,Binders,20
Office Supplies,Wilmington,United States,RW-196904,Robert Waldorf,0.7,2013-05-31 00:00:00.000,CA-2013-145499,High,OFF-BI-10000848,Angle-D Ring Binders,-2.6256,2,South,Consumer,2013-06-01 00:00:00.000,First Class,0.47,Binders,22
Office Supplies,Boca Raton,United States,VM-218354,Vivian Mathis,0.7,2013-06-15 00:00:00.000,CA-2013-133872,Medium,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,-26.624,4,South,Consumer,2013-06-18 00:00:00.000,First Class,4.63,Binders,24
